Line, Text, Length, Word, Foot, Half-line
8,"κτά",short,2,1,hemi1,
8,"με",short,2,1,hemi1,
8,"ναι",long,2,2,hemi1,
8,"με",short,3,2,hemi1,
8,"μα",short,3,2,hemi1,
8,"ὼς",long,3,3,hemi1,
8,"ὅς",long,4,3,hemi2,
8,"τις",long,5,4,hemi2,
8,"τοῦ",long,6,4,hemi2,
8,"γ’ἀ",long,7,5,hemi2,
8,"ντί",short,7,5,hemi2,
8,"ος",short,7,5,hemi2,
8,"ἔ",long,8,6,hemi2,
8,"λθοι.",long,8,6,hemi2,
9,"οὐδ’",long,1,1,hemi1,
9,"ἄ",short,2,1,hemi1,
9,"ρα",short,2,1,hemi1,
9,"Πά",long,3,2,hemi1,
9,"νθου",long,3,2,hemi1,
9,"υἱ",long,4,3,hemi1,
9,"ὸς",short,4,3,hemi1,
9,"ἐ",short,5,3,hemi2,
9,"ϋ",long,5,4,hemi2,
9,"μμε",short,5,4,hemi2,
9,"λί",short,5,4,hemi2,
9,"ης",long,5,5,hemi2,
9,"ἀ",short,6,5,hemi2,
9,"μέ",short,6,5,hemi2,
9,"λη",long,6,6,hemi2,
9,"σε",long,6,6,hemi2,
10,"Πα",long,1,1,hemi1,
10,"τρό",long,1,1,hemi1,
10,"κλοι",long,1,2,hemi1,
10,"ο",short,1,2,hemi1,
10,"πε",short,2,2,hemi1,
10,"σό",long,2,3,hemi1,
10,"ντος",short,2,3,hemi1,
10,"ἀ",short,3,3,hemi2,
10,"μύ",long,3,4,hemi2,
10,"μο",short,3,4,hemi2,
10,"νος·",short,3,4,hemi2,
10,"ἄ",long,4,5,hemi2,
10,"γχι",short,4,5,hemi2,
10,"δ’ἄρ’",short,5,5,hemi2,
10,"αὐ",long,6,6,hemi2,
10,"τοῦ",long,6,6,hemi2,
11,"ἔ",long,1,1,hemi1,
11,"στη,",long,1,1,hemi1,
11,"καὶ",long,2,2,hemi1,
11,"προ",short,3,2,hemi1,
11,"σέ",short,3,2,hemi1,
11,"ει",long,3,3,hemi1,
11,"πεν",short,3,3,hemi1,
11,"ἀ",short,4,3,hemi2,
11,"ρη",long,4,4,hemi2,
11,"ΐ",short,4,4,hemi2,
11,"φι",short,4,4,hemi2,
11,"λον",long,4,5,hemi2,
11,"Με",short,5,5,hemi2,
11,"νέ",short,5,5,hemi2,
11,"λα",long,5,6,hemi2,
11,"ον·",long,5,6,hemi2,
12,"Ἀ",long,1,1,hemi1,Polydamas
12,"τρε",short,1,1,hemi1,Polydamas
12,"ΐ",short,1,1,hemi1,Polydamas
12,"δη",long,1,2,hemi1,Polydamas
12,"Με",short,2,2,hemi1,Polydamas
12,"νέ",short,2,2,hemi1,Polydamas
12,"λα",long,2,3,hemi1,Polydamas
12,"ε",short,2,3,hemi1,Polydamas
12,"δι",short,3,3,hemi2,Polydamas
12,"ο",long,3,4,hemi2,Polydamas
12,"τρε",short,3,4,hemi2,Polydamas
12,"φὲς",short,3,4,hemi2,Polydamas
12,"ὄ",long,4,5,hemi2,Polydamas
12,"ρχα",short,4,5,hemi2,Polydamas
12,"με",short,4,5,hemi2,Polydamas
12,"λα",long,5,6,hemi2,Polydamas
12,"ῶν",long,5,6,hemi2,Polydamas
13,"χά",long,1,1,hemi1,Polydamas
13,"ζε",short,1,1,hemi1,Polydamas
13,"ο,",short,1,1,hemi1,Polydamas
13,"λεῖ",long,2,2,hemi1,Polydamas
13,"πε",short,2,2,hemi1,Polydamas
13,"δὲ",short,3,2,hemi1,Polydamas
13,"νε",long,4,3,hemi1,Polydamas
13,"κρόν,",short,4,3,hemi1,Polydamas
13,"ἔ",short,5,3,hemi2,Polydamas
13,"α",long,5,4,hemi2,Polydamas
13,"δ’ἔ",short,6,4,hemi2,Polydamas
13,"να",short,6,4,hemi2,Polydamas
13,"ρα",long,6,5,hemi2,Polydamas
13,"βρο",short,7,5,hemi2,Polydamas
13,"τό",short,7,5,hemi2,Polydamas
13,"ε",long,7,6,hemi2,Polydamas
13,"ντα·",long,7,6,hemi2,Polydamas
14,"οὐ",long,1,1,hemi1,Polydamas
14,"γάρ",long,2,1,hemi1,Polydamas
14,"τις",long,3,2,hemi1,Polydamas
14,"πρό",short,4,2,hemi1,Polydamas
14,"τε",short,4,2,hemi1,Polydamas
14,"ρος",long,4,3,hemi1,Polydamas
14,"Τρώ",long,5,3,hemi2,Polydamas
14,"ων",long,5,4,hemi2,Polydamas
14,"κλει",long,6,4,hemi2,Polydamas
14,"τῶν",long,6,5,hemi2,Polydamas
14,"τ’ἐ",short,7,5,hemi2,Polydamas
14,"πι",short,7,5,hemi2,Polydamas
14,"κού",long,7,6,hemi2,Polydamas
14,"ρων",long,7,6,hemi2,Polydamas
15,"Πά",long,1,1,hemi1,Polydamas
15,"τρο",long,1,1,hemi1,Polydamas
15,"κλον",long,1,2,hemi1,Polydamas
15,"βά",short,2,2,hemi1,Polydamas
15,"λε",short,2,2,hemi1,Polydamas
15,"δου",long,3,3,hemi1,Polydamas
15,"ρὶ",short,3,3,hemi1,Polydamas
15,"κα",short,4,3,hemi2,Polydamas
15,"τὰ",long,4,4,hemi2,Polydamas
15,"κρα",short,5,4,hemi2,Polydamas
15,"τε",short,5,4,hemi2,Polydamas
15,"ρὴν",long,5,5,hemi2,Polydamas
15,"ὑ",long,6,5,hemi2,Polydamas
15,"σμί",long,6,6,hemi2,Polydamas
15,"νην·",long,6,6,hemi2,Polydamas
16,"τώ",long,1,1,hemi1,Polydamas
16,"με",short,2,1,hemi1,Polydamas
16,"ἔ",short,3,1,hemi1,Polydamas
16,"α",long,3,2,hemi1,Polydamas
16,"κλέ",short,4,2,hemi1,Polydamas
16,"ος",short,4,2,hemi1,Polydamas
16,"ἐ",long,5,3,hemi1,Polydamas
16,"σθλὸν",short,5,3,hemi1,Polydamas
16,"ἐ",short,6,3,hemi2,Polydamas
16,"νὶ",long,6,4,hemi2,Polydamas
16,"Τρώ",long,7,4,hemi2,Polydamas
16,"ε",long,7,5,hemi2,Polydamas
16,"σσιν",short,7,5,hemi2,Polydamas
16,"ἀ",short,8,5,hemi2,Polydamas
16,"ρέ",long,8,6,hemi2,Polydamas
16,"σθαι,",long,8,6,hemi2,Polydamas
17,"μή",long,1,1,hemi1,Polydamas
17,"σε",short,2,1,hemi1,Polydamas
17,"βά",short,3,1,hemi1,Polydamas
17,"λω,",long,3,2,hemi1,Polydamas
17,"ἀ",short,4,2,hemi1,Polydamas
17,"πὸ",short,4,2,hemi1,Polydamas
17,"δὲ",long,5,3,hemi1,Polydamas
17,"με",short,6,3,hemi2,Polydamas
17,"λι",short,6,3,hemi2,Polydamas
17,"η",long,6,4,hemi2,Polydamas
17,"δέ",short,6,4,hemi2,Polydamas
17,"α",short,6,4,hemi2,Polydamas
17,"θυ",long,7,5,hemi2,Polydamas
17,"μὸν",short,7,5,hemi2,Polydamas
17,"ἕ",short,8,5,hemi2,Polydamas
17,"λω",long,8,6,hemi2,Polydamas
17,"μαι.",long,8,6,hemi2,Polydamas
18,"τὸν",long,1,1,hemi1,
18,"δὲ",short,2,1,hemi1,
18,"μέγ’",short,3,1,hemi1,
18,"ὀ",long,4,2,hemi1,
18,"χθή",long,4,2,hemi1,
18,"σας",long,4,3,hemi1,
18,"προ",short,5,3,hemi2,
18,"σέ",short,5,3,hemi2,
18,"φη",long,5,4,hemi2,
18,"ξα",long,6,4,hemi2,
18,"νθὸς",long,6,5,hemi2,
18,"Με",short,7,5,hemi2,
18,"νέ",short,7,5,hemi2,
18,"λα",long,7,6,hemi2,
18,"ος·",long,7,6,hemi2,
19,"Ζεῦ",long,1,1,hemi1,Menelaus
19,"πά",short,2,1,hemi1,Menelaus
19,"τερ",short,2,1,hemi1,Menelaus
19,"οὐ",long,3,2,hemi1,Menelaus
19,"μὲν",long,4,2,hemi1,Menelaus
19,"κα",long,5,3,hemi1,Menelaus
19,"λὸν",short,5,3,hemi1,Menelaus
19,"ὑ",short,6,3,hemi2,Menelaus
19,"πέ",long,6,4,hemi2,Menelaus
19,"ρβι",short,6,4,hemi2,Menelaus
19,"ον",short,6,4,hemi2,Menelaus
19,"εὐ",long,7,5,hemi2,Menelaus
19,"χε",short,7,5,hemi2,Menelaus
19,"τά",short,7,5,hemi2,Menelaus
19,"α",long,7,6,hemi2,Menelaus
19,"σθαι.",long,7,6,hemi2,Menelaus
20,"οὔτ’",long,1,1,hemi1,Menelaus
20,"οὖν",long,2,1,hemi1,Menelaus
20,"πα",long,3,2,hemi1,Menelaus
20,"ρδά",short,3,2,hemi1,Menelaus
20,"λι",short,3,2,hemi1,Menelaus
20,"ος",long,3,3,hemi1,Menelaus
20,"τό",long,4,3,hemi2,Menelaus
20,"σσον",long,4,4,hemi2,Menelaus
20,"μέ",short,5,4,hemi2,Menelaus
20,"νος",short,5,4,hemi2,Menelaus
20,"οὔ",long,6,5,hemi2,Menelaus
20,"τε",short,6,5,hemi2,Menelaus
20,"λέ",short,7,5,hemi2,Menelaus
20,"ο",long,7,6,hemi2,Menelaus
20,"ντος",long,7,6,hemi2,Menelaus
21,"οὔ",long,1,1,hemi1,Menelaus
21,"τε",short,1,1,hemi1,Menelaus
21,"συ",short,2,1,hemi1,Menelaus
21,"ὸς",long,2,2,hemi1,Menelaus
21,"κά",long,3,2,hemi1,Menelaus
21,"πρου",long,3,3,hemi1,Menelaus
21,"ὀ",short,4,3,hemi2,Menelaus
21,"λο",short,4,3,hemi2,Menelaus
21,"ό",long,4,4,hemi2,Menelaus
21,"φρο",short,4,4,hemi2,Menelaus
21,"νος,",short,4,4,hemi2,Menelaus
21,"οὗ",long,5,5,hemi2,Menelaus
21,"τε",short,6,5,hemi2,Menelaus
21,"μέ",short,7,5,hemi2,Menelaus
21,"γι",long,7,6,hemi2,Menelaus
21,"στος",long,7,6,hemi2,Menelaus
22,"θυ",long,1,1,hemi1,Menelaus
22,"μὸς",short,1,1,hemi1,Menelaus
22,"ἐ",short,2,1,hemi1,Menelaus
22,"νὶ",long,2,2,hemi1,Menelaus
22,"στή",long,3,2,hemi1,Menelaus
22,"θε",long,3,3,hemi1,Menelaus
22,"σσι",short,3,3,hemi1,Menelaus
22,"πε",short,4,3,hemi2,Menelaus
22,"ρὶ",long,4,4,hemi2,Menelaus
22,"σθέ",short,5,4,hemi2,Menelaus
22,"νε",short,5,4,hemi2,Menelaus
22,"ϊ",long,5,5,hemi2,Menelaus
22,"βλε",short,6,5,hemi2,Menelaus
22,"με",short,6,5,hemi2,Menelaus
22,"αί",long,6,6,hemi2,Menelaus
22,"νει,",long,6,6,hemi2,Menelaus
23,"ὅ",long,1,1,hemi1,Menelaus
23,"σσον",long,1,1,hemi1,Menelaus
23,"Πά",long,2,2,hemi1,Menelaus
23,"νθου",long,2,2,hemi1,Menelaus
23,"υἷ",long,3,3,hemi1,Menelaus
23,"ες",short,3,3,hemi1,Menelaus
23,"ἐ",short,4,3,hemi2,Menelaus
23,"ϋ",long,4,4,hemi2,Menelaus
23,"μμε",short,4,4,hemi2,Menelaus
23,"λί",short,4,4,hemi2,Menelaus
23,"αι",long,4,5,hemi2,Menelaus
23,"φρο",short,5,5,hemi2,Menelaus
23,"νέ",short,5,5,hemi2,Menelaus
23,"ου",long,5,6,hemi2,Menelaus
23,"σιν.",long,5,6,hemi2,Menelaus
24,"οὐ",long,1,1,hemi1,Menelaus
24,"δὲ",short,1,1,hemi1,Menelaus
24,"μὲν",short,2,1,hemi1,Menelaus
24,"οὐ",long,3,2,hemi1,Menelaus
24,"δὲ",short,3,2,hemi1,Menelaus
24,"βί",short,4,2,hemi1,Menelaus
24,"η",long,4,3,hemi1,Menelaus
24,"Ὑ",short,5,3,hemi2,Menelaus
24,"πε",short,5,3,hemi2,Menelaus
24,"ρή",long,5,4,hemi2,Menelaus
24,"νο",short,5,4,hemi2,Menelaus
24,"ρος",short,5,4,hemi2,Menelaus
24,"ἱ",long,6,5,hemi2,Menelaus
24,"ππο",short,6,5,hemi2,Menelaus
24,"δά",short,6,5,hemi2,Menelaus
24,"μοι",long,6,6,hemi2,Menelaus
24,"ο",long,6,6,hemi2,Menelaus
25,"ἧς",long,1,1,hemi1,Menelaus
25,"ἥ",long,2,1,hemi1,Menelaus
25,"βης",long,2,2,hemi1,Menelaus
25,"ἀ",short,3,2,hemi1,Menelaus
25,"πό",short,3,2,hemi1,Menelaus
25,"νηθ’,",long,3,3,hemi1,Menelaus
25,"ὅ",short,4,3,hemi2,Menelaus
25,"τε",short,4,3,hemi2,Menelaus
25,"μ’ὤ",long,5,4,hemi2,Menelaus
25,"να",short,5,4,hemi2,Menelaus
25,"το",short,5,4,hemi2,Menelaus
25,"καί",long,6,5,hemi2,Menelaus
25,"μ’ὑ",short,7,5,hemi2,Menelaus
25,"πέ",short,7,5,hemi2,Menelaus
25,"μει",long,7,6,hemi2,Menelaus
25,"νε",long,7,6,hemi2,Menelaus
26,"καί",long,1,1,hemi1,Menelaus
26,"μ’ἔ",short,2,1,hemi1,Menelaus
26,"φατ’",short,2,1,hemi1,Menelaus
26,"ἐν",long,3,2,hemi1,Menelaus
26,"Δα",short,4,2,hemi1,Menelaus
26,"να",short,4,2,hemi1,Menelaus
26,"οῖ",long,4,3,hemi1,Menelaus
26,"σιν",short,4,3,hemi1,Menelaus
26,"ἐ",short,5,3,hemi2,Menelaus
26,"λέ",long,5,4,hemi2,Menelaus
26,"γχι",long,5,4,hemi2,Menelaus
26,"στον",long,5,5,hemi2,Menelaus
26,"πο",short,6,5,hemi2,Menelaus
26,"λε",short,6,5,hemi2,Menelaus
26,"μι",long,6,6,hemi2,Menelaus
26,"στὴν",long,6,6,hemi2,Menelaus
27,"ἔ",long,1,1,hemi1,Menelaus
27,"μμε",short,1,1,hemi1,Menelaus
27,"ναι·",short,1,1,hemi1,Menelaus
27,"οὐ",long,2,2,hemi1,Menelaus
27,"δέ",short,2,2,hemi1,Menelaus
27,"ἕ",short,3,2,hemi1,Menelaus
27,"φη",long,4,3,hemi1,Menelaus
27,"μι",short,4,3,hemi1,Menelaus
27,"πό",short,5,3,hemi2,Menelaus
27,"δε",long,5,4,hemi2,Menelaus
27,"σσί",short,5,4,hemi2,Menelaus
27,"γε",short,6,4,hemi2,Menelaus
27,"οἷ",long,7,5,hemi2,Menelaus
27,"σι",short,7,5,hemi2,Menelaus
27,"κι",short,8,5,hemi2,Menelaus
27,"ό",long,8,6,hemi2,Menelaus
27,"ντα",long,8,6,hemi2,Menelaus
28,"εὐ",long,1,1,hemi1,Menelaus
28,"φρῆ",long,1,1,hemi1,Menelaus
28,"ναι",long,1,2,hemi1,Menelaus
28,"ἄ",short,2,2,hemi1,Menelaus
28,"λο",short,2,2,hemi1,Menelaus
28,"χόν",long,2,3,hemi1,Menelaus
28,"τε",short,3,3,hemi1,Menelaus
28,"φί",short,4,3,hemi2,Menelaus
28,"λην",long,4,4,hemi2,Menelaus
28,"κε",long,5,4,hemi2,Menelaus
28,"δνούς",long,5,5,hemi2,Menelaus
28,"τε",short,6,5,hemi2,Menelaus
28,"το",short,7,5,hemi2,Menelaus
28,"κῆ",long,7,6,hemi2,Menelaus
28,"ας.",long,7,6,hemi2,Menelaus
29,"ὥς",long,1,1,hemi1,Menelaus
29,"θην",long,2,1,hemi1,Menelaus
29,"καὶ",long,3,2,hemi1,Menelaus
29,"σὸν",short,4,2,hemi1,Menelaus
29,"ἐ",short,5,2,hemi1,Menelaus
29,"γὼ",long,5,3,hemi1,Menelaus
29,"λύ",long,6,3,hemi2,Menelaus
29,"σω",long,6,4,hemi2,Menelaus
29,"μέ",short,7,4,hemi2,Menelaus
29,"νος",short,7,4,hemi2,Menelaus
29,"εἴ",long,8,5,hemi2,Menelaus
29,"κέ",short,9,5,hemi2,Menelaus
29,"μευ",short,10,5,hemi2,Menelaus
29,"ἄ",long,11,6,hemi2,Menelaus
29,"ντα",long,11,6,hemi2,Menelaus
30,"στή",long,1,1,hemi1,Menelaus
30,"ῃς·",long,1,1,hemi1,Menelaus
30,"ἀ",long,2,2,hemi1,Menelaus
30,"λλά",short,2,2,hemi1,Menelaus
30,"σ’ἔ",short,3,2,hemi1,Menelaus
30,"γωγ’",long,3,3,hemi1,Menelaus
30,"ἀ",short,4,3,hemi2,Menelaus
30,"να",short,4,3,hemi2,Menelaus
30,"χω",long,4,4,hemi2,Menelaus
30,"ρή",long,4,4,hemi2,Menelaus
30,"σα",long,4,5,hemi2,Menelaus
30,"ντα",short,4,5,hemi2,Menelaus
30,"κε",short,5,5,hemi2,Menelaus
30,"λεύ",long,5,6,hemi2,Menelaus
30,"ω",long,5,6,hemi2,Menelaus
31,"ἐς",long,1,1,hemi1,Menelaus
31,"πλη",long,2,1,hemi1,Menelaus
31,"θὺν",long,2,2,hemi1,Menelaus
31,"ἰ",short,3,2,hemi1,Menelaus
31,"έ",short,3,2,hemi1,Menelaus
31,"ναι,",long,3,3,hemi1,Menelaus
31,"μηδ’",long,4,3,hemi2,Menelaus
31,"ἀ",long,5,4,hemi2,Menelaus
31,"ντί",short,5,4,hemi2,Menelaus
31,"ος",short,5,4,hemi2,Menelaus
31,"ἵ",long,6,5,hemi2,Menelaus
31,"στασ’",short,6,5,hemi2,Menelaus
31,"ἐ",short,7,5,hemi2,Menelaus
31,"μεῖ",long,7,6,hemi2,Menelaus
31,"ο",long,7,6,hemi2,Menelaus
32,"πρίν",long,1,1,hemi1,Menelaus
32,"τι",short,2,1,hemi1,Menelaus
32,"κα",short,3,1,hemi1,Menelaus
32,"κὸν",long,3,2,hemi1,Menelaus
32,"πα",short,4,2,hemi1,Menelaus
32,"θέ",short,4,2,hemi1,Menelaus
32,"ειν·",long,4,3,hemi1,Menelaus
32,"ῥε",long,5,3,hemi2,Menelaus
32,"χθὲν",long,5,4,hemi2,Menelaus
32,"δέ",short,6,4,hemi2,Menelaus
32,"τε",short,7,4,hemi2,Menelaus
32,"νή",long,8,5,hemi2,Menelaus
32,"πι",short,8,5,hemi2,Menelaus
32,"ος",short,8,5,hemi2,Menelaus
32,"ἔ",long,9,6,hemi2,Menelaus
32,"γνω.",long,9,6,hemi2,Menelaus
33,"ὣς",long,1,1,hemi1,
33,"φά",short,2,1,hemi1,
33,"το,",short,2,1,hemi1,
33,"τὸν",long,3,2,hemi1,
33,"δ’οὐ",long,4,2,hemi1,
33,"πεῖ",long,5,3,hemi1,
33,"θεν·",short,5,3,hemi1,
33,"ἀ",short,6,3,hemi2,
33,"μει",long,6,4,hemi2,
33,"βό",short,6,4,hemi2,
33,"με",short,6,4,hemi2,
33,"νος",long,6,5,hemi2,
33,"δὲ",short,7,5,hemi2,
33,"προ",short,8,5,hemi2,
33,"σηύ",long,8,6,hemi2,
33,"δα·",long,8,6,hemi2,
34,"νῦν",long,1,1,hemi1,Polydamas
34,"μὲν",long,2,1,hemi1,Polydamas
34,"δὴ",long,3,2,hemi1,Polydamas
34,"Με",short,4,2,hemi1,Polydamas
34,"νέ",short,4,2,hemi1,Polydamas
34,"λα",long,4,3,hemi1,Polydamas
34,"ε",short,4,3,hemi1,Polydamas
34,"δι",short,5,3,hemi2,Polydamas
34,"ο",long,5,4,hemi2,Polydamas
34,"τρε",short,5,4,hemi2,Polydamas
34,"φὲς",short,5,4,hemi2,Polydamas
34,"ἦ",long,6,5,hemi2,Polydamas
34,"μά",short,7,5,hemi2,Polydamas
34,"λα",short,7,5,hemi2,Polydamas
34,"τεί",long,8,6,hemi2,Polydamas
34,"σεις",long,8,6,hemi2,Polydamas
35,"γνω",long,1,1,hemi1,Polydamas
35,"τὸν",short,1,1,hemi1,Polydamas
35,"ἐ",short,2,1,hemi1,Polydamas
35,"μὸν",long,2,2,hemi1,Polydamas
35,"τὸν",short,3,2,hemi1,Polydamas
35,"ἔ",short,4,2,hemi1,Polydamas
35,"πε",long,4,3,hemi1,Polydamas
35,"φνες,",short,4,3,hemi1,Polydamas
35,"ἐ",short,5,3,hemi2,Polydamas
35,"πευ",long,5,4,hemi2,Polydamas
35,"χό",short,5,4,hemi2,Polydamas
35,"με",short,5,4,hemi2,Polydamas
35,"νος",long,5,5,hemi2,Polydamas
35,"δ’ἀ",short,6,5,hemi2,Polydamas
35,"γο",short,6,5,hemi2,Polydamas
35,"ρεύ",long,6,6,hemi2,Polydamas
35,"εις,",long,6,6,hemi2,Polydamas
36,"χή",long,1,1,hemi1,Polydamas
36,"ρω",long,1,1,hemi1,Polydamas
36,"σας",long,1,2,hemi1,Polydamas
36,"δὲ",short,2,2,hemi1,Polydamas
36,"γυ",short,3,2,hemi1,Polydamas
36,"ναῖ",long,3,3,hemi1,Polydamas
36,"κα",short,3,3,hemi1,Polydamas
36,"μυ",short,4,3,hemi2,Polydamas
36,"χῷ",long,4,4,hemi2,Polydamas
36,"θα",short,5,4,hemi2,Polydamas
36,"λά",short,5,4,hemi2,Polydamas
36,"μοι",long,5,5,hemi2,Polydamas
36,"ο",short,5,5,hemi2,Polydamas
36,"νέ",short,6,5,hemi2,Polydamas
36,"οι",long,6,6,hemi2,Polydamas
36,"ο,",long,6,6,hemi2,Polydamas
37,"ἀ",long,1,1,hemi1,Polydamas
37,"ρη",long,1,1,hemi1,Polydamas
37,"τὸν",long,1,2,hemi1,Polydamas
37,"δὲ",short,2,2,hemi1,Polydamas
37,"το",short,3,2,hemi1,Polydamas
37,"κεῦ",long,3,3,hemi1,Polydamas
37,"σι",short,3,3,hemi1,Polydamas
37,"γό",short,4,3,hemi2,Polydamas
37,"ον",long,4,4,hemi2,Polydamas
37,"καὶ",long,5,4,hemi2,Polydamas
37,"πέ",long,6,5,hemi2,Polydamas
37,"νθος",short,6,5,hemi2,Polydamas
37,"ἔ",short,7,5,hemi2,Polydamas
37,"θη",long,7,6,hemi2,Polydamas
37,"κας.",long,7,6,hemi2,Polydamas
38,"ἦ",long,1,1,hemi1,Polydamas
38,"κέ",long,2,1,hemi1,Polydamas
38,"σφιν",long,3,2,hemi1,Polydamas
38,"δει",long,4,2,hemi1,Polydamas
38,"λοῖ",long,4,3,hemi1,Polydamas
38,"σι",short,4,3,hemi1,Polydamas
38,"γό",short,5,3,hemi2,Polydamas
38,"ου",long,5,4,hemi2,Polydamas
38,"κα",short,6,4,hemi2,Polydamas
38,"τά",short,6,4,hemi2,Polydamas
38,"παυ",long,6,5,hemi2,Polydamas
38,"μα",short,6,5,hemi2,Polydamas
38,"γε",short,7,5,hemi2,Polydamas
38,"νοί",long,7,6,hemi2,Polydamas
38,"μην",long,7,6,hemi2,Polydamas
39,"εἴ",long,1,1,hemi1,Polydamas
39,"κεν",short,2,1,hemi1,Polydamas
39,"ἐ",short,3,1,hemi1,Polydamas
39,"γὼ",long,3,2,hemi1,Polydamas
39,"κε",short,4,2,hemi1,Polydamas
39,"φα",short,4,2,hemi1,Polydamas
39,"λήν",long,4,3,hemi1,Polydamas
39,"τε",short,5,3,hemi1,Polydamas
39,"τε",short,6,3,hemi2,Polydamas
39,"ὴν",long,6,4,hemi2,Polydamas
39,"καὶ",long,7,4,hemi2,Polydamas
39,"τεύ",long,8,5,hemi2,Polydamas
39,"χε’",short,8,5,hemi2,Polydamas
39,"ἐ",short,9,5,hemi2,Polydamas
39,"νεί",long,9,6,hemi2,Polydamas
39,"κας",long,9,6,hemi2,Polydamas
40,"Πά",long,1,1,hemi1,Polydamas
40,"νθῳ",long,1,1,hemi1,Polydamas
40,"ἐν",long,2,2,hemi1,Polydamas
40,"χεί",long,3,2,hemi1,Polydamas
40,"ρε",long,3,3,hemi1,Polydamas
