Line, Text, Length, Word, Foot, Half-line
16,"ἀ",short,7,5,hemi1,Zeus
16,"πὸ",short,7,5,hemi1,Zeus
16,"γαί",long,8,6,hemi1,Zeus
16,"ης·",long,8,6,hemi1,Zeus
17,"γνώ",long,1,1,hemi1,Zeus
17,"σετ’",short,1,1,hemi1,Zeus
17,"ἔ",short,2,1,hemi1,Zeus
17,"πειθ’",long,2,2,hemi1,Zeus
17,"ὅ",short,3,2,hemi1,Zeus
17,"σον",short,3,2,hemi1,Zeus
17,"εἰ",long,4,3,hemi1,Zeus
17,"μὶ",short,4,3,hemi1,Zeus
17,"θε",short,5,3,hemi2,Zeus
17,"ῶν",long,5,4,hemi2,Zeus
17,"κά",long,6,4,hemi2,Zeus
17,"ρτι",long,6,5,hemi2,Zeus
17,"στος",short,6,5,hemi2,Zeus
17,"ἁ",short,7,5,hemi2,Zeus
17,"πά",long,7,6,hemi2,Zeus
17,"ντων.",long,7,6,hemi2,Zeus
18,"εἰ",long,1,1,hemi1,Zeus
18,"δ’ἄ",short,2,1,hemi1,Zeus
18,"γε",short,2,1,hemi1,Zeus
18,"πει",long,3,2,hemi1,Zeus
18,"ρή",long,3,2,hemi1,Zeus
18,"σα",long,3,3,hemi1,Zeus
18,"σθε",short,3,3,hemi1,Zeus
18,"θε",short,4,3,hemi2,Zeus
18,"οὶ",long,4,4,hemi2,Zeus
18,"ἵ",short,5,4,hemi2,Zeus
18,"να",short,5,4,hemi2,Zeus
18,"εἴ",long,6,5,hemi2,Zeus
18,"δε",short,6,5,hemi2,Zeus
18,"τε",short,6,5,hemi2,Zeus
18,"πά",long,7,6,hemi2,Zeus
18,"ντες·",long,7,6,hemi2,Zeus
19,"σει",long,1,1,hemi1,Zeus
19,"ρὴν",long,1,1,hemi1,Zeus
19,"χρυ",long,2,2,hemi1,Zeus
19,"σεί",long,2,2,hemi1,Zeus
19,"ην",long,2,3,hemi1,Zeus
19,"ἐξ",long,3,3,hemi2,Zeus
19,"οὐ",long,4,4,hemi2,Zeus
19,"ρα",short,4,4,hemi2,Zeus
19,"νό",short,4,4,hemi2,Zeus
19,"θεν",long,4,5,hemi2,Zeus
19,"κρε",short,5,5,hemi2,Zeus
19,"μά",short,5,5,hemi2,Zeus
19,"σα",long,5,6,hemi2,Zeus
19,"ντες",long,5,6,hemi2,Zeus
20,"πά",long,1,1,hemi1,Zeus
20,"ντές",long,1,1,hemi1,Zeus
20,"τ’ἐ",long,2,2,hemi1,Zeus
20,"ξά",long,2,2,hemi1,Zeus
20,"πτε",long,2,3,hemi1,Zeus
20,"σθε",short,2,3,hemi1,Zeus
20,"θε",short,3,3,hemi2,Zeus
20,"οὶ",long,3,4,hemi2,Zeus
20,"πᾶ",long,4,4,hemi2,Zeus
20,"σαί",long,4,5,hemi2,Zeus
20,"τε",short,5,5,hemi2,Zeus
20,"θέ",short,6,5,hemi2,Zeus
20,"αι",long,6,6,hemi2,Zeus
20,"ναι·",long,6,6,hemi2,Zeus
21,"ἀλλ’",long,1,1,hemi1,Zeus
21,"οὐκ",long,2,1,hemi1,Zeus
21,"ἂν",long,3,2,hemi1,Zeus
21,"ἐ",short,4,2,hemi1,Zeus
21,"ρύ",short,4,2,hemi1,Zeus
21,"σαιτ’",long,4,3,hemi1,Zeus
21,"ἐξ",long,5,3,hemi2,Zeus
21,"οὐ",long,6,4,hemi2,Zeus
21,"ρα",short,6,4,hemi2,Zeus
21,"νό",short,6,4,hemi2,Zeus
21,"θεν",long,6,5,hemi2,Zeus
21,"πε",short,7,5,hemi2,Zeus
21,"δί",short,7,5,hemi2,Zeus
21,"ον",long,7,6,hemi2,Zeus
21,"δὲ",long,8,6,hemi2,Zeus
22,"Ζῆν’",long,1,1,hemi1,Zeus
22,"ὕ",short,2,1,hemi1,Zeus
22,"πα",short,2,1,hemi1,Zeus
22,"τον",long,2,2,hemi1,Zeus
22,"μή",long,3,2,hemi1,Zeus
22,"στωρ’,",long,3,3,hemi1,Zeus
22,"οὐδ’",long,4,3,hemi2,Zeus
22,"εἰ",long,5,4,hemi2,Zeus
22,"μά",short,6,4,hemi2,Zeus
22,"λα",short,6,4,hemi2,Zeus
22,"πο",long,7,5,hemi2,Zeus
22,"λλὰ",short,7,5,hemi2,Zeus
22,"κά",short,8,5,hemi2,Zeus
22,"μοι",long,8,6,hemi2,Zeus
22,"τε.",long,8,6,hemi2,Zeus
23,"ἀλλ’",long,1,1,hemi1,Zeus
23,"ὅ",short,2,1,hemi1,Zeus
23,"τε",short,2,1,hemi1,Zeus
23,"δὴ",long,3,2,hemi1,Zeus
23,"καὶ",short,4,2,hemi1,Zeus
23,"ἐ",short,5,2,hemi1,Zeus
23,"γὼ",long,5,3,hemi1,Zeus
23,"πρό",long,6,3,hemi2,Zeus
23,"φρων",long,6,4,hemi2,Zeus
23,"ἐ",short,7,4,hemi2,Zeus
23,"θέ",short,7,4,hemi2,Zeus
23,"λοι",long,7,5,hemi2,Zeus
23,"μι",short,7,5,hemi2,Zeus
23,"ἐ",short,8,5,hemi2,Zeus
23,"ρύ",long,8,6,hemi2,Zeus
23,"σσαι,",long,8,6,hemi2,Zeus
24,"αὐ",long,1,1,hemi1,Zeus
24,"τῇ",long,1,1,hemi1,Zeus
24,"κεν",long,2,2,hemi1,Zeus
24,"γαί",long,3,2,hemi1,Zeus
24,"ῃ",long,3,3,hemi1,Zeus
24,"ἐ",short,4,3,hemi2,Zeus
24,"ρύ",short,4,3,hemi2,Zeus
24,"σαιμ’",long,4,4,hemi2,Zeus
24,"αὐ",long,5,4,hemi2,Zeus
24,"τῇ",long,5,5,hemi2,Zeus
24,"τε",short,6,5,hemi2,Zeus
24,"θα",short,7,5,hemi2,Zeus
24,"λά",long,7,6,hemi2,Zeus
24,"σσῃ·",long,7,6,hemi2,Zeus
25,"σει",long,1,1,hemi1,Zeus
25,"ρὴν",long,1,1,hemi1,Zeus
25,"μέν",long,2,2,hemi1,Zeus
25,"κεν",short,3,2,hemi1,Zeus
25,"ἔ",short,4,2,hemi1,Zeus
25,"πει",long,4,3,hemi1,Zeus
25,"τα",short,4,3,hemi1,Zeus
25,"πε",short,5,3,hemi2,Zeus
25,"ρὶ",long,5,4,hemi2,Zeus
25,"ῥί",short,6,4,hemi2,Zeus
25,"ον",short,6,4,hemi2,Zeus
25,"Οὐ",long,7,5,hemi2,Zeus
25,"λύ",long,7,5,hemi2,Zeus
25,"μποι",long,7,6,hemi2,Zeus
25,"ο",long,7,6,hemi2,Zeus
26,"δη",long,1,1,hemi1,Zeus
26,"σαί",long,1,1,hemi1,Zeus
26,"μην,",long,1,2,hemi1,Zeus
26,"τὰ",short,2,2,hemi1,Zeus
26,"δέ",short,3,2,hemi1,Zeus
26,"κ’αὖ",long,4,3,hemi1,Zeus
26,"τε",short,4,3,hemi1,Zeus
26,"με",short,5,3,hemi2,Zeus
26,"τή",long,5,4,hemi2,Zeus
26,"ο",short,5,4,hemi2,Zeus
26,"ρα",short,5,4,hemi2,Zeus
26,"πά",long,6,5,hemi2,Zeus
26,"ντα",short,6,5,hemi2,Zeus
26,"γέ",short,7,5,hemi2,Zeus
26,"νοι",long,7,6,hemi2,Zeus
26,"το.",long,7,6,hemi2,Zeus
27,"τό",long,1,1,hemi1,Zeus
27,"σσον",short,1,1,hemi1,Zeus
27,"ἐ",short,2,1,hemi1,Zeus
27,"γὼ",long,2,2,hemi1,Zeus
27,"πε",short,3,2,hemi1,Zeus
27,"ρί",short,3,2,hemi1,Zeus
27,"τ’εἰ",long,4,3,hemi1,Zeus
27,"μὶ",short,4,3,hemi1,Zeus
27,"θε",short,5,3,hemi2,Zeus
27,"ῶν",long,5,4,hemi2,Zeus
27,"πε",short,6,4,hemi2,Zeus
27,"ρί",short,6,4,hemi2,Zeus
27,"τ’εἴμ’",long,7,5,hemi2,Zeus
27,"ἀ",long,8,5,hemi2,Zeus
27,"νθρώ",long,8,6,hemi2,Zeus
27,"πων.",long,8,6,hemi2,Zeus
28,"ὣς",long,1,1,hemi1,
28,"ἔ",short,2,1,hemi1,
28,"φαθ’,",short,2,1,hemi1,
28,"οἱ",long,3,2,hemi1,
28,"δ’ἄ",short,4,2,hemi1,
28,"ρα",short,4,2,hemi1,
28,"πά",long,5,3,hemi1,
28,"ντες",short,5,3,hemi1,
28,"ἀ",short,6,3,hemi2,
28,"κὴν",long,6,4,hemi2,
28,"ἐ",short,7,4,hemi2,
28,"γέ",short,7,4,hemi2,
28,"νο",long,7,5,hemi2,
28,"ντο",short,7,5,hemi2,
28,"σι",short,8,5,hemi2,
28,"ω",long,8,6,hemi2,
28,"πῇ",long,8,6,hemi2,
29,"μῦ",long,1,1,hemi1,
29,"θον",short,1,1,hemi1,
29,"ἀ",short,2,1,hemi1,
29,"γα",long,2,2,hemi1,
29,"σσά",short,2,2,hemi1,
29,"με",short,2,2,hemi1,
29,"νοι·",long,2,3,hemi1,
29,"μά",short,3,3,hemi2,
29,"λα",short,3,3,hemi2,
29,"γὰρ",long,4,4,hemi2,
29,"κρα",short,5,4,hemi2,
29,"τε",short,5,4,hemi2,
29,"ρῶς",long,5,5,hemi2,
29,"ἀ",short,6,5,hemi2,
29,"γό",short,6,5,hemi2,
29,"ρευ",long,6,6,hemi2,
29,"σεν.",long,6,6,hemi2,
30,"ὀ",long,1,1,hemi1,
30,"ψὲ",short,1,1,hemi1,
30,"δὲ",short,2,1,hemi1,
30,"δὴ",long,3,2,hemi1,
30,"με",short,4,2,hemi1,
30,"τέ",short,4,2,hemi1,
30,"ει",long,4,3,hemi1,
30,"πε",short,4,3,hemi1,
30,"θε",short,5,3,hemi2,
30,"ὰ",long,5,4,hemi2,
30,"γλαυ",long,6,4,hemi2,
30,"κῶ",long,6,5,hemi2,
30,"πις",short,6,5,hemi2,
30,"Ἀ",short,7,5,hemi2,
30,"θή",long,7,6,hemi2,
30,"νη·",long,7,6,hemi2,
31,"ὦ",long,1,1,hemi1,Athena
31,"πά",short,2,1,hemi1,Athena
31,"τερ",short,2,1,hemi1,Athena
31,"ἡ",long,3,2,hemi1,Athena
31,"μέ",short,3,2,hemi1,Athena
31,"τε",short,3,2,hemi1,Athena
31,"ρε",long,3,3,hemi1,Athena
31,"Κρο",short,4,3,hemi2,Athena
31,"νί",short,4,3,hemi2,Athena
31,"δη",long,4,4,hemi2,Athena
31,"ὕ",short,5,4,hemi2,Athena
31,"πα",short,5,4,hemi2,Athena
31,"τε",long,5,5,hemi2,Athena
31,"κρει",long,6,5,hemi2,Athena
31,"ό",long,6,6,hemi2,Athena
31,"ντων",long,6,6,hemi2,Athena
32,"εὖ",long,1,1,hemi1,Athena
32,"νυ",short,2,1,hemi1,Athena
32,"καὶ",short,3,1,hemi1,Athena
32,"ἡ",long,4,2,hemi1,Athena
32,"μεῖς",long,4,2,hemi1,Athena
32,"ἴ",long,5,3,hemi1,Athena
32,"δμεν",short,5,3,hemi1,Athena
32,"ὅ",short,6,3,hemi2,Athena
32,"τοι",long,7,4,hemi2,Athena
32,"σθέ",short,8,4,hemi2,Athena
32,"νος",short,8,4,hemi2,Athena
32,"οὐκ",long,9,5,hemi2,Athena
32,"ἐ",short,10,5,hemi2,Athena
32,"πι",short,10,5,hemi2,Athena
32,"ει",long,10,6,hemi2,Athena
32,"κτόν·",long,10,6,hemi2,Athena
33,"ἀλλ’",long,1,1,hemi1,Athena
33,"ἔ",long,2,1,hemi1,Athena
33,"μπης",long,2,2,hemi1,Athena
33,"Δα",short,3,2,hemi1,Athena
33,"να",short,3,2,hemi1,Athena
33,"ῶν",long,3,3,hemi1,Athena
33,"ὀ",short,4,3,hemi2,Athena
33,"λο",short,4,3,hemi2,Athena
33,"φυ",long,4,4,hemi2,Athena
33,"ρό",short,4,4,hemi2,Athena
33,"μεθ’",short,4,4,hemi2,Athena
33,"αἰ",long,5,5,hemi2,Athena
33,"χμη",long,5,5,hemi2,Athena
33,"τά",long,5,6,hemi2,Athena
33,"ων,",long,5,6,hemi2,Athena
34,"οἵ",long,1,1,hemi1,Athena
34,"κεν",long,2,1,hemi1,Athena
34,"δὴ",long,3,2,hemi1,Athena
34,"κα",short,4,2,hemi1,Athena
34,"κὸν",short,4,2,hemi1,Athena
34,"οἶ",long,5,3,hemi1,Athena
34,"τον",short,5,3,hemi1,Athena
34,"ἀ",short,6,3,hemi2,Athena
34,"να",long,6,4,hemi2,Athena
34,"πλή",long,6,4,hemi2,Athena
34,"σα",long,6,5,hemi2,Athena
34,"ντες",short,6,5,hemi2,Athena
34,"ὄ",short,7,5,hemi2,Athena
34,"λω",long,7,6,hemi2,Athena
34,"νται.",long,7,6,hemi2,Athena
35,"ἀλλ’",long,1,1,hemi1,Athena
35,"ἤ",long,2,1,hemi1,Athena
35,"τοι",long,2,2,hemi1,Athena
35,"πο",short,3,2,hemi1,Athena
35,"λέ",short,3,2,hemi1,Athena
35,"μου",long,3,3,hemi1,Athena
35,"μὲν",short,4,3,hemi1,Athena
35,"ἀ",short,5,3,hemi2,Athena
35,"φε",long,5,4,hemi2,Athena
35,"ξό",short,5,4,hemi2,Athena
35,"μεθ’",short,5,4,hemi2,Athena
35,"ὡς",long,6,5,hemi2,Athena
35,"σὺ",short,7,5,hemi2,Athena
35,"κε",short,8,5,hemi2,Athena
35,"λεύ",long,8,6,hemi2,Athena
35,"εις·",long,8,6,hemi2,Athena
36,"βου",long,1,1,hemi1,Athena
36,"λὴν",long,1,1,hemi1,Athena
36,"δ’Ἀ",long,2,2,hemi1,Athena
36,"ργεί",long,2,2,hemi1,Athena
36,"οις",long,2,3,hemi1,Athena
36,"ὑ",short,3,3,hemi2,Athena
36,"πο",short,3,3,hemi2,Athena
36,"θη",long,3,4,hemi2,Athena
36,"σό",short,3,4,hemi2,Athena
36,"μεθ’",short,3,4,hemi2,Athena
36,"ἥ",long,4,5,hemi2,Athena
36,"τις",short,5,5,hemi2,Athena
36,"ὀ",short,6,5,hemi2,Athena
36,"νή",long,6,6,hemi2,Athena
36,"σει,",long,6,6,hemi2,Athena
37,"ὡς",long,1,1,hemi1,Athena
37,"μὴ",long,2,1,hemi1,Athena
37,"πά",long,3,2,hemi1,Athena
37,"ντες",short,3,2,hemi1,Athena
37,"ὄ",short,4,2,hemi1,Athena
37,"λω",long,4,3,hemi1,Athena
37,"νται",short,4,3,hemi1,Athena
37,"ὀ",short,5,3,hemi2,Athena
37,"δυ",long,5,4,hemi2,Athena
37,"σσα",short,5,4,hemi2,Athena
37,"μέ",short,5,4,hemi2,Athena
37,"νοι",long,5,5,hemi2,Athena
37,"ο",short,5,5,hemi2,Athena
37,"τε",short,6,5,hemi2,Athena
37,"οῖ",long,6,6,hemi2,Athena
37,"ο.",long,6,6,hemi2,Athena
38,"τὴν",long,1,1,hemi1,
38,"δ’ἐ",short,2,1,hemi1,
38,"πι",short,2,1,hemi1,
38,"μει",long,2,2,hemi1,
38,"δή",long,2,2,hemi1,
38,"σας",long,2,3,hemi1,
38,"προ",short,3,3,hemi2,
38,"σέ",short,3,3,hemi2,
38,"φη",long,3,4,hemi2,
38,"νε",short,4,4,hemi2,
38,"φε",short,4,4,hemi2,
38,"λη",long,4,5,hemi2,
38,"γε",short,4,5,hemi2,
38,"ρέ",short,4,5,hemi2,
38,"τα",long,4,6,hemi2,
38,"Ζεύς·",long,5,6,hemi2,
39,"θά",long,1,1,hemi1,Zeus
39,"ρσει",long,1,1,hemi1,Zeus
39,"Τρι",long,2,2,hemi1,Zeus
39,"το",short,2,2,hemi1,Zeus
39,"γέ",short,2,2,hemi1,Zeus
39,"νει",long,2,3,hemi1,Zeus
39,"α",short,2,3,hemi1,Zeus
39,"φί",short,3,3,hemi2,Zeus
39,"λον",long,3,4,hemi2,Zeus
39,"τέ",short,4,4,hemi2,Zeus
39,"κος·",short,4,4,hemi2,Zeus
39,"οὔ",long,5,5,hemi2,Zeus
39,"νύ",short,6,5,hemi2,Zeus
39,"τι",short,7,5,hemi2,Zeus
39,"θυ",long,8,6,hemi2,Zeus
39,"μῷ",long,8,6,hemi2,Zeus
40,"πρό",long,1,1,hemi1,Zeus
40,"φρο",short,1,1,hemi1,Zeus
40,"νι",short,1,1,hemi1,Zeus
40,"μυ",long,2,2,hemi1,Zeus
40,"θέ",short,2,2,hemi1,Zeus
40,"ο",short,2,2,hemi1,Zeus
40,"μαι,",long,2,3,hemi1,Zeus
40,"ἐ",short,3,3,hemi2,Zeus
40,"θέ",short,3,3,hemi2,Zeus
40,"λω",long,3,4,hemi2,Zeus
40,"δέ",short,4,4,hemi2,Zeus
40,"τοι",short,5,4,hemi2,Zeus
40,"ἤ",long,6,5,hemi2,Zeus
40,"πι",short,6,5,hemi2,Zeus
40,"ος",short,6,5,hemi2,Zeus
40,"εἶ",long,7,6,hemi2,Zeus
40,"ναι.",long,7,6,hemi2,Zeus
